character,keyword,RTH_number,RSH_number,RTK_number,reading,decomposition,spatial,ids,components_detail,deck,tags
胲,hydroxylamine (chemistry),,,,hai3,month + sign of the hog,⿰ (left-right),⿰月亥,"月 = month, 亥 = sign of the hog",SC,SC::L2
虓,roar of a tiger,,,,xiao1,nine + tiger,⿰ (left-right),⿰九虎,"九 = nine, 虎 = tiger",SC,SC::L2
鱽,Coilia ectenes,,,,dao1,fish + sword,⿰ (left-right),⿰鱼刀,"鱼 = fish, 刀 = sword",SC,SC::L2
狴,a kind of tapir,,,,bi4,,⿰ (left-right),⿰犭坒,,SC,SC::L2
峱,name of a mountain in Shāndōng,,,,nao2,clown / sign of the cow + mountain,⿰ (left-right),⿰犭⿱丑山,"丑 = clown / sign of the cow, 山 = mountain",SC,SC::L2
狻,used in 狻猊[suan1 ni2],,,,suan1,streetwalker,⿰ (left-right),⿰犭夋,夋 = streetwalker,SC,SC::L2
眢,inflamed eyelids,,,,yuan1,nameplate + eye,⿱ (top-bottom),⿱夗目,"夗 = nameplate, 目 = eye",SC,SC::L2
𫗧,pot of cooked rice,,,,su4,bundle up,⿰ (left-right),⿰饣束,束 = bundle up,SC,SC::L2
勍,violent,,,,qing2,capital + power,⿰ (left-right),⿰京力,"京 = capital, 力 = power",SC,SC::L2
痄,mumps,,,,zha4,sickness + for the first time,⿸ (top-left-wrap),⿸疒乍,"疒 = sickness, 乍 = for the first time",SC,SC::L2
疰,summer-time disease,,,,,sickness + lord,⿸ (top-left-wrap),⿸疒主,"疒 = sickness, 主 = lord",SC,SC::L2
痃,indigestion,,,,,sickness + mysterious,⿸ (top-left-wrap),⿸疒玄,"疒 = sickness, 玄 = mysterious",SC,SC::L2
羖,black ewe,,,,gu3,sheep + missile,⿰ (left-right),⿰羊殳,"羊 = sheep, 殳 = missile",SC,SC::L2
羓,dried meat (2),,,,,sheep + crust / comma-design,⿰ (left-right),⿰羊巴,"羊 = sheep, 巴 = crust / comma-design",SC,SC::L2
桊,a small iron ring or wooden stick worn on the nose of a bull,,,,,tree,⿱ (top-bottom),⿱龹木,木 = tree,SC,SC::L2
敉,pacify,,,,mi3,rice + taskmaster,⿰ (left-right),⿰米攵,"米 = rice, 攵 = taskmaster",SC,SC::L2
烔,hot,,,,tong2,fire + same,⿰ (left-right),⿰火同,"火 = fire, 同 = same",SC,SC::L2
烶,in flames,,,,ting3,fire + royal court / courts,⿰ (left-right),⿰火廷,"火 = fire, 廷 = royal court / courts",SC,SC::L2
𬊈,warm up (food),,,,xun2,fire + seek,⿰ (left-right),⿰火寻,"火 = fire, 寻 = seek",SC,SC::L2
浡,gushing (of fountain),,,,bo2,Sunday school,⿰ (left-right),⿰氵孛,孛 = Sunday school,SC,SC::L2
浭,(Cant.) a ford,,,,Geng1,even more / grow late,⿰ (left-right),⿰氵更,更 = even more / grow late,SC,SC::L2
浬,nautical mile,,,,li3,li / ri,⿰ (left-right),⿰氵里,里 = li / ri,SC,SC::L2
涄,runny,,,,ping1,chivalrous knight,⿰ (left-right),⿰氵甹,甹 = chivalrous knight,SC,SC::L2
涢,river in Hubei,,,,Yun2,employee,⿰ (left-right),⿰氵员,员 = employee,SC,SC::L2
涐,old name for the Dadu River 大渡河[Da4 du4 He2] in Sichuan,,,,E2,I / ego,⿰ (left-right),⿰氵我,我 = I / ego,SC,SC::L2
浰,to attend (official functions),,,,li4,profit,⿰ (left-right),⿰氵利,利 = profit,SC,SC::L2
浛,place in Yingde,,,,,harbor / include,⿰ (left-right),⿰氵含,含 = harbor / include,SC,SC::L2
浼,to ask a favor of,,,,mei3,avoid / excuse,⿰ (left-right),⿰氵免,免 = avoid / excuse,SC,SC::L2
浲,old variant of 漨[feng2],,,,feng2,briar,⿰ (left-right),⿰氵夆,夆 = briar,SC,SC::L2
涘,river bank (2),,,,si4,crossbow,⿰ (left-right),⿰氵矣,矣 = crossbow,SC,SC::L2
悈,to enjoin upon,,,,,take precautions against / commandment,⿰ (left-right),⿰忄戒,戒 = take precautions against / commandment,SC,SC::L2
悃,loyal,,,,kun3,trapped / quandary,⿰ (left-right),⿰忄困,困 = trapped / quandary,SC,SC::L2
悢,sad (2),,,,liang4,high-quality / good,⿰ (left-right),⿰忄良,良 = high-quality / good,SC,SC::L2
𬒈,large stone,,,,hu2,stone,⿱ (top-bottom),⿱𰃮石,石 = stone,SC,SC::L2
宧,northeastern corner of a room,,,,yi2,house,⿱ (top-bottom),⿱宀𦣞,宀 = house,SC,SC::L2
窅,sunken eyes,,,,yao3,hole + eye,⿱ (top-bottom),⿱穴目,"穴 = hole, 目 = eye",SC,SC::L2
窊,lowland swamp,,,,wa1,hole + melon,⿱ (top-bottom),⿱穴瓜,"穴 = hole, 瓜 = melon",SC,SC::L2
窎,distant (2),,,,diao4,hole + bird,⿱ (top-bottom),⿱穴鸟,"穴 = hole, 鸟 = bird",SC,SC::L2
扅,gate bar,,,,,door + many,⿸ (top-left-wrap),⿸户多,"户 = door, 多 = many",SC,SC::L2
扆,surname Yi (2),,,,Yi3,door + clothing / garment,⿸ (top-left-wrap),⿸户衣,"户 = door, 衣 = clothing / garment",SC,SC::L2
袪,sleeve opening,,,,qu1,go / gone,⿰ (left-right),⿰衤去,去 = go / gone,SC,SC::L2
袗,unlined garment,,,,zhen3,cocktail,⿰ (left-right),⿰衤㐱,㐱 = cocktail,SC,SC::L2
袯,used in 襏襫|袯襫[bo2 shi4],,,,bo2,send out,⿰ (left-right),⿰衤发,发 = send out,SC,SC::L2
祧,ancestral hall,,,,tiao1,portent,⿰ (left-right),⿰礻兆,兆 = portent,SC,SC::L2
隺,a bird flying high ambition,,,,,crown + turkey,⿻ (overlaid),⿻冖隹,"冖 = crown, 隹 = turkey",SC,SC::L2
堲,hate,,,,ji2,immediately / instant + soil,⿱ (top-bottom),⿱即土,"即 = immediately / instant, 土 = soil",SC,SC::L2
疍,eggs,,,,Dan4,critters + daybreak / nightbreak,⿱ (top-bottom),⿱疋旦,"疋 = critters, 旦 = daybreak / nightbreak",SC,SC::L2
陴,parapet,,,,pi2,pinnacle + lowly,⿰ (left-right),⿰阝卑,"阝 = pinnacle, 卑 = lowly",SC,SC::L2
烝,the masses,,,,zheng1,,⿱ (top-bottom),⿱丞灬,,SC,SC::L2
砮,flint,,,,nu3,slave / guy + stone,⿱ (top-bottom),⿱奴石,"奴 = slave / guy, 石 = stone",SC,SC::L2
㛚,used in girl's name,,,,,woman + chop-rack,⿰ (left-right),⿰女甬,"女 = woman, 甬 = chop-rack",SC,SC::L2
哿,well-being,,,,ge3,add + can,⿱ (top-bottom),⿱加可,"加 = add, 可 = can",SC,SC::L2
翀,fly upward,,,,chong1,feathers + middle / in,⿰ (left-right),⿰羽中,"羽 = feathers, 中 = middle / in",SC,SC::L2
剟,to prick,,,,duo1,,⿰ (left-right),⿰叕刂,,SC,SC::L2
𬳿,used in 騊駼|𫘦𬳿[tao2 tu2],,,,tu2,horse + moi / excess / too much,⿰ (left-right),⿰马余,"马 = horse, 余 = moi / excess / too much",SC,SC::L2
𫄨,fine fibers of hemp,,,,chi1,thread + hope,⿰ (left-right),⿰纟希,"纟 = thread, 希 = hope",SC,SC::L2
绤,coarse hempen fabric,,,,xi4,thread + valley,⿰ (left-right),⿰纟谷,"纟 = thread, 谷 = valley",SC,SC::L2
骍,horse (or cattle) of reddish color,,,,xing1,horse + peppery / spicy,⿰ (left-right),⿰马辛,"马 = horse, 辛 = peppery / spicy",SC,SC::L2
𬘫,to hate,,,,,thread + finish / perfect,⿰ (left-right),⿰纟完,"纟 = thread, 完 = finish / perfect",SC,SC::L2
䂮,to sharpen a knife,,,,,stone,⿱ (top-bottom),⿱㓞石,石 = stone,SC,SC::L2
琎,a stone that looks like jade,,,,jin4,advance,⿰ (left-right),⿰𤣩进,进 = advance,SC,SC::L2
珵,jade ornament,,,,cheng2,submit / display,⿰ (left-right),⿰𤣩呈,呈 = submit / display,SC,SC::L2
琄,traces,,,,,canker sore,⿰ (left-right),⿰𤣩肙,肙 = canker sore,SC,SC::L2
琈,jade color,,,,fu2,fledglings,⿰ (left-right),⿰𤣩孚,孚 = fledglings,SC,SC::L2
琀,gems or pearls formerly put into the mouth of a corpse,,,,han2,harbor / include,⿰ (left-right),⿰𤣩含,含 = harbor / include,SC,SC::L2
珺,beautiful jade (3),,,,jun4,monarch / old boy,⿰ (left-right),⿰𤣩君,君 = monarch / old boy,SC,SC::L2
掭,to smooth (a brush) against the inkstone (after dipping it in ink),,,,tian4,fingers,⿰ (left-right),⿰扌忝,扌 = fingers,SC,SC::L2
堎,a place in Xīnjiàn county,,,,ling2,soil + Minuteclods,⿰ (left-right),⿰土夌,"土 = soil, 夌 = Minuteclods",SC,SC::L2
堐,Taiwan pr. [ai2],,,,ya2,soil,⿰ (left-right),⿰土厓,土 = soil,SC,SC::L2
埼,headland,,,,qi2,soil + strange,⿰ (left-right),⿰土奇,"土 = soil, 奇 = strange",SC,SC::L2
掎,drag aside,,,,ji3,fingers + strange,⿰ (left-right),⿰扌奇,"扌 = fingers, 奇 = strange",SC,SC::L2
埫,Taiwan pr. [chong3],,,,shang3,soil + esteem,⿰ (left-right),⿰土尚,"土 = soil, 尚 = esteem",SC,SC::L2
堌,place name (6),,,,gu4,soil + solid / harden,⿰ (left-right),⿰土固,"土 = soil, 固 = solid / harden",SC,SC::L2
晢,light of stars,,,,zhe2,discount / fold + day,⿱ (top-bottom),⿱折日,"折 = discount / fold, 日 = day",SC,SC::L2
𫮃,level spot for sacrifices,,,,shan4,soil + list,⿰ (left-right),⿰土单,"土 = soil, 单 = list",SC,SC::L2
掞,suave,,,,shan4,fingers + inflammation,⿰ (left-right),⿰扌炎,"扌 = fingers, 炎 = inflammation",SC,SC::L2
壸,palace corridor,,,,kun3,soldier / gentleman + crown + Asia,⿱ (top-bottom),⿱⿱士冖亚,"士 = soldier / gentleman, 冖 = crown, 亚 = Asia",SC,SC::L2
㙍,name of a place in today's Guangdong Province,,,,duo1,soil,⿰ (left-right),⿰土叕,土 = soil,SC,SC::L2
聍,earwax,,,,ning2,ear + calm,⿰ (left-right),⿰耳宁,"耳 = ear, 宁 = calm",SC,SC::L2
菝,used in 菝葜[ba2 qia1],,,,ba2,flower + pull out,⿱ (top-bottom),⿱艹拔,"艹 = flower, 拔 = pull out",SC,SC::L2
萚,fallen leaves and bark,,,,tuo4,flower + select,⿱ (top-bottom),⿱艹择,"艹 = flower, 择 = select",SC,SC::L2
菥,used in 菥蓂[xi1 mi4],,,,xi1,flower + analyze / chop,⿱ (top-bottom),⿱艹析,"艹 = flower, 析 = analyze / chop",SC,SC::L2
莿,Urtica thunbergiana,,,,ci4,flower + thorn,⿱ (top-bottom),⿱艹刺,"艹 = flower, 刺 = thorn",SC,SC::L2
䓫,name of a mountain in Taiwan,,,,,flower + strange,⿱ (top-bottom),⿱艹奇,"艹 = flower, 奇 = strange",SC,SC::L2
勚,toilsome,,,,yi4,power,⿰ (left-right),⿰贳力,力 = power,SC,SC::L2
䓬,tropylium ion,,,,zhuo2,flower + eminent,⿱ (top-bottom),⿱艹卓,"艹 = flower, 卓 = eminent",SC,SC::L2
萆,castor seed,,,,bi4,flower + lowly,⿱ (top-bottom),⿱艹卑,"艹 = flower, 卑 = lowly",SC,SC::L2
菂,lotus seed,,,,di4,flower + bull's eye,⿱ (top-bottom),⿱艹的,"艹 = flower, 的 = bull's eye",SC,SC::L2
菼,Miscanthus sacchariflorus (Amur silvergrass),,,,tan3,flower + inflammation,⿱ (top-bottom),⿱艹炎,"艹 = flower, 炎 = inflammation",SC,SC::L2
䓨,(simplified form of 罃) long-necked bottle,,,,,tin can,⿱ (top-bottom),⿱𫇦缶,缶 = tin can,SC,SC::L2
菉,rhodacene,,,,lu4,flower + record,⿱ (top-bottom),⿱艹录,"艹 = flower, 录 = record",SC,SC::L2
䓛,molecular formula (C18H12),,,,,flower + knuckle under / yield,⿱ (top-bottom),⿱艹屈,"艹 = flower, 屈 = knuckle under / yield",SC,SC::L2
梼,blockhead,,,,tao2,tree + longevity,⿰ (left-right),⿰木寿,"木 = tree, 寿 = longevity",SC,SC::L2
梽,place name in Hunan,,,,,tree + aspiration / intention,⿰ (left-right),⿰木志,"木 = tree, 志 = aspiration / intention",SC,SC::L2
桲,flail,,,,bo2,tree + Sunday school,⿰ (left-right),⿰木孛,"木 = tree, 孛 = Sunday school",SC,SC::L2
梾,used in 棶木|梾木[lai2 mu4],,,,lai2,tree + come,⿰ (left-right),⿰木来,"木 = tree, 来 = come",SC,SC::L2
桯,bed side stand,,,,ting1,tree + submit / display,⿰ (left-right),⿰木呈,"木 = tree, 呈 = submit / display",SC,SC::L2
梣,Chinese ash (Fraxinus chinensis),,,,chen2,tree,⿰ (left-right),⿰木岑,木 = tree,SC,SC::L2
桹,palm (2),,,,lang2,tree + high-quality / good,⿰ (left-right),⿰木良,"木 = tree, 良 = high-quality / good",SC,SC::L2
敔,"percussion instrument shaped as a hollow wooden tiger, with serrated strip across the back, across which one runs a drumstick",,,,yu3,I (literary) + taskmaster,⿰ (left-right),⿰吾攵,"吾 = I (literary), 攵 = taskmaster",SC,SC::L2
厣,operculum (Latin: little lid),,,,yan3,detest + first / armor,⿸ (top-left-wrap),⿸厌甲,"厌 = detest, 甲 = first / armor",SC,SC::L2
鿎,(tǎ) place name in Zhejiang,,,,,stone + reach,⿰ (left-right),⿰石达,"石 = stone, 达 = reach",SC,SC::L2
硙,used in 磑磑|硙硙[ai2 ai2],,,,ai2,stone + (rhetorical question),⿰ (left-right),⿰石岂,"石 = stone, 岂 = (rhetorical question)",SC,SC::L2
硚,place in Sichuan province,,,,qiao2,stone + pretend,⿰ (left-right),⿰石乔,"石 = stone, 乔 = pretend",SC,SC::L2
硊,the name of a place in Wuhu county,,,,,stone + danger / dangerous,⿰ (left-right),⿰石危,"石 = stone, 危 = danger / dangerous",SC,SC::L2
硍,rumbling of rolling stones,,,,ken4,stone + silver,⿰ (left-right),⿰石艮,"石 = stone, 艮 = silver",SC,SC::L2
勔,endeavor,,,,mian3,face-to-face / mask + power,⿰ (left-right),⿰面力,"面 = face-to-face / mask, 力 = power",SC,SC::L2
䴕,woodpecker,,,,lie4,line up / file + bird,⿱ (top-bottom),⿱列鸟,"列 = line up / file, 鸟 = bird",SC,SC::L2
龁,to bite,,,,he2,teeth + beg,⿰ (left-right),⿰齿乞,"齿 = teeth, 乞 = beg",SC,SC::L2
逴,apparent,,,,chuo4,road + eminent,⿺ (bottom-left-wrap),⿺辶卓,"辶 = road, 卓 = eminent",SC,SC::L2
唪,recite,,,,feng3,mouth + proffer / dedicate,⿰ (left-right),⿰口奉,"口 = mouth, 奉 = proffer / dedicate",SC,SC::L2
啫,used in 啫哩[zhe3 li1],,,,zhe3,mouth + someone,⿰ (left-right),⿰口者,"口 = mouth, 者 = someone",SC,SC::L2
㫰,to dry (sth) in the sun,,,,lang4,day + high-quality / good,⿰ (left-right),⿰日良,"日 = day, 良 = high-quality / good",SC,SC::L2
晙,respect,,,,jun4,day + streetwalker,⿰ (left-right),⿰日夋,"日 = day, 夋 = streetwalker",SC,SC::L2
畤,ancient sacrifice,,,,zhi4,rice field + Buddhist temple,⿰ (left-right),⿰田寺,"田 = rice field, 寺 = Buddhist temple",SC,SC::L2
𬱖,good and beautiful,,,,di2,wherefore + page,⿰ (left-right),⿰由页,"由 = wherefore, 页 = page",SC,SC::L2
趼,callous skin on hands or feet,,,,jian3,open,⿰ (left-right),⿰𧾷开,开 = open,SC,SC::L2
跂,sixth (extra) toe,,,,ji1,offshoot / branch,⿰ (left-right),⿰𧾷支,支 = offshoot / branch,SC,SC::L2
蚲,rice weevil,,,,ping2,insect + even,⿰ (left-right),⿰虫平,"虫 = insect, 平 = even",SC,SC::L2
𬟽,used in 螮蝀|䗖𬟽[di4 dong1],,,,dong1,insect + east,⿰ (left-right),⿰虫东,"虫 = insect, 东 = east",SC,SC::L2
蚺,boa,,,,ran2,insect,⿰ (left-right),⿰虫冉,虫 = insect,SC,SC::L2
啴,used in 嘽嘽|啴啴[chan3 chan3] and 嘽緩|啴缓[chan3 huan3],,,,chan3,mouth + list,⿰ (left-right),⿰口单,"口 = mouth, 单 = list",SC,SC::L2
䎃,fine down,,,,ran3,feathers,⿰ (left-right),⿰冉羽,羽 = feathers,SC,SC::L2
崧,high mountain,,,,song1,mountain + pine tree,⿱ (top-bottom),⿱山松,"山 = mountain, 松 = pine tree",SC,SC::L2
崟,rugged mountains,,,,yin2,mountain + gold,⿱ (top-bottom),⿱山金,"山 = mountain, 金 = gold",SC,SC::L2
崞,mountain in Shanxi,,,,guo1,mountain + enjoy / receive,⿰ (left-right),⿰山享,"山 = mountain, 享 = enjoy / receive",SC,SC::L2
崒,to come together,,,,cui4,mountain + foot soldier / graduate,⿱ (top-bottom),⿱山卒,"山 = mountain, 卒 = foot soldier / graduate",SC,SC::L2
崌,mountain name,,,,ju1,mountain + reside,⿰ (left-right),⿰山居,"山 = mountain, 居 = reside",SC,SC::L2
铏,soup cauldron,,,,xing2,punishment,⿰ (left-right),⿰钅刑,刑 = punishment,SC,SC::L2
𫟹,trigger,,,,,together,⿰ (left-right),⿰钅共,共 = together,SC,SC::L2
铕,europium (chemistry),,,,you3,possess,⿰ (left-right),⿰钅有,有 = possess,SC,SC::L2
𫟼,darmstadtium (chemistry),,,,da2,reach,⿰ (left-right),⿰钅达,达 = reach,SC,SC::L2
铖,person's name,,,,cheng2,turn into,⿰ (left-right),⿰钅成,成 = turn into,SC,SC::L2
铘,used in 鏌鋣|镆铘[Mo4 ye2],,,,ye2,wicked,⿰ (left-right),⿰钅邪,邪 = wicked,SC,SC::L2
铚,a sickle,,,,zhi4,until / climax,⿰ (left-right),⿰钅至,至 = until / climax,SC,SC::L2
铞,hasp and staple,,,,diao4,dangle,⿰ (left-right),⿰钅吊,吊 = dangle,SC,SC::L2
铥,thulium (chemistry),,,,diu1,mislay,⿰ (left-right),⿰钅丢,丢 = mislay,SC,SC::L2
铴,gong (2),,,,,soup,⿰ (left-right),⿰钅汤,汤 = soup,SC,SC::L2
牻,black and white cattle,,,,mang2,,⿰ (left-right),⿰牜尨,,SC,SC::L2
牿,shed or pen for cattle,,,,gu4,declare / revelation,⿰ (left-right),⿰牜告,告 = declare / revelation,SC,SC::L2
稆,wild grain,,,,lu:3,standing grain + spine,⿰ (left-right),⿰禾吕,"禾 = standing grain, 吕 = spine",SC,SC::L2
笱,basket for trapping fish,,,,gou3,sentence / phrase,⿱ (top-bottom),⿱𥫗句,句 = sentence / phrase,SC,SC::L2
笯,birdcage,,,,nu2,slave / guy,⿱ (top-bottom),⿱𥫗奴,奴 = slave / guy,SC,SC::L2
偰,contract (variant of 契[qi4]),,,,xie4,contract / pledge,⿰ (left-right),⿰亻契,契 = contract / pledge,SC,SC::L2
偡,orderly,,,,zhan4,tremendously,⿰ (left-right),⿰亻甚,甚 = tremendously,SC,SC::L2
鸺,used in 鵂鶹|鸺鹠[xiu1 liu2],,,,xiu1,rest + bird,⿰ (left-right),⿰休鸟,"休 = rest, 鸟 = bird",SC,SC::L2
偭,to transgress,,,,mian3,face-to-face / mask,⿰ (left-right),⿰亻面,面 = face-to-face / mask,SC,SC::L2
偲,learned,,,,cai1,consider / think,⿰ (left-right),⿰亻思,思 = consider / think,SC,SC::L2
偁,state (2),,,,cheng1,,⿰ (left-right),⿰亻爯,,SC,SC::L2
㿠,(of the face) pale due to qi and blood deficiency,,,,huang4,white + ray,⿰ (left-right),⿰白光,"白 = white, 光 = ray",SC,SC::L2
鄅,"Yu, Zhou Dynasty vassal state, in present-day Linyi 臨沂|临沂[Lin2 yi2], Shandong",,,,Yu3,pinnacle,⿰ (left-right),⿰禹阝,阝 = pinnacle,SC,SC::L2
偓,constrained,,,,wo4,habitation / roof,⿰ (left-right),⿰亻屋,屋 = habitation / roof,SC,SC::L2
徛,to cross over,,,,,strange,⿰ (left-right),⿰彳奇,奇 = strange,SC,SC::L2
衒,to show off,,,,xuan4,mysterious,⿲ (left-mid-right),⿲彳玄亍,玄 = mysterious,SC,SC::L2
舳,poopdeck,,,,zhu2,boat + wherefore,⿰ (left-right),⿰舟由,"舟 = boat, 由 = wherefore",SC,SC::L2
舲,small boat with windows,,,,ling2,boat + orders,⿰ (left-right),⿰舟令,"舟 = boat, 令 = orders",SC,SC::L2
鸼,ancient name for a bird with black featers and a short tail,,,,zhou1,boat + bird,⿰ (left-right),⿰舟鸟,"舟 = boat, 鸟 = bird",SC,SC::L2
悆,happy (3),,,,yu4,moi / excess / too much + heart,⿱ (top-bottom),⿱余心,"余 = moi / excess / too much, 心 = heart",SC,SC::L2
瓻,large wine jar,,,,chi1,hope + tile,⿰ (left-right),⿰希瓦,"希 = hope, 瓦 = tile",SC,SC::L2
䝙,animal resembling a tiger,,,,chu1,feline beast + region / ward,⿰ (left-right),⿰豸区,"豸 = feline beast, 区 = region / ward",SC,SC::L2
脶,lines,,,,luo2,month + esophagus,⿰ (left-right),⿰月呙,"月 = month, 呙 = esophagus",SC,SC::L2
脞,chopped meat,,,,cuo3,month + sit / sitting in meditation,⿰ (left-right),⿰月坐,"月 = month, 坐 = sit / sitting in meditation",SC,SC::L2
䏲,protruded bones,,,,,month + younger brother,⿰ (left-right),⿰月弟,"月 = month, 弟 = younger brother",SC,SC::L2
鱾,fish of genus Girella,,,,ji3,fish + self,⿰ (left-right),⿰鱼己,"鱼 = fish, 己 = self",SC,SC::L2
猇,the scream or roar of a tiger,,,,xiao1,tiger,⿰ (left-right),⿰犭虎,虎 = tiger,SC,SC::L2
猊,wild beast,,,,ni2,youngster,⿰ (left-right),⿰犭兒,兒 = youngster,SC,SC::L2
猄,a kind of deer,,,,,capital,⿰ (left-right),⿰犭京,京 = capital,SC,SC::L2
觖,to long for,,,,jue2,angle + guillotine,⿰ (left-right),⿰角夬,"角 = angle, 夬 = guillotine",SC,SC::L2
庱,"ancient area of modern-day Danyang City, Jiangsu Province",,,,Cheng3,extensive + Minuteclods,⿸ (top-left-wrap),⿸广夌,"广 = extensive, 夌 = Minuteclods",SC,SC::L2
庼,small hall,,,,qing3,extensive + 100 Chinese acres,⿸ (top-left-wrap),⿸广顷,"广 = extensive, 顷 = 100 Chinese acres",SC,SC::L2
庳,low-built house,,,,bi4,extensive + lowly,⿸ (top-left-wrap),⿸广卑,"广 = extensive, 卑 = lowly",SC,SC::L2
痓,"wind-related disease characterized by spasms, convulsions and stiffness",,,,chi4,sickness + until / climax,⿸ (top-left-wrap),⿸疒至,"疒 = sickness, 至 = until / climax",SC,SC::L2
䴔,a kind of aquatic bird,,,,jiao1,mingle + bird,⿰ (left-right),⿰交鸟,"交 = mingle, 鸟 = bird",SC,SC::L2
堃,surname Kun,,,,kun1,direction + soil,⿱ (top-bottom),⿱⿰方方土,"方 = direction, 土 = soil",SC,SC::L2
阌,"wen xiang, Henan province",,,,wen2,gate + accept,⿵ (surround-open-bottom),⿵门受,"门 = gate, 受 = accept",SC,SC::L2
羝,billy goat,,,,di1,sheep + calling card,⿰ (left-right),⿰羊氐,"羊 = sheep, 氐 = calling card",SC,SC::L2
羕,overflow (2),,,,,eternity,⿱ (top-bottom),⿱𦍌永,永 = eternity,SC,SC::L2
焆,bright (6),,,,juan1,fire + canker sore,⿰ (left-right),⿰火肙,"火 = fire, 肙 = canker sore",SC,SC::L2
烺,light,,,,lang3,fire + high-quality / good,⿰ (left-right),⿰火良,"火 = fire, 良 = high-quality / good",SC,SC::L2
焌,to set fire to,,,,jun4,fire + streetwalker,⿰ (left-right),⿰火夋,"火 = fire, 夋 = streetwalker",SC,SC::L2
淏,(of water) limpid,,,,hao4,,⿰ (left-right),⿰氵昊,,SC,SC::L2
𬇹,a river,,,,,country,⿰ (left-right),⿰氵国,国 = country,SC,SC::L2
淟,turbid (2),,,,tian3,canon / code,⿰ (left-right),⿰氵典,典 = canon / code,SC,SC::L2
淜,roar of dashing waves,,,,peng2,companion,⿰ (left-right),⿰氵朋,朋 = companion,SC,SC::L2
淴,to wash (2),,,,,suddenly / instantaneously,⿰ (left-right),⿰氵忽,忽 = suddenly / instantaneously,SC,SC::L2
淯,name of river,,,,Yu4,education / bring up,⿰ (left-right),⿰氵育,育 = education / bring up,SC,SC::L2
