character,keyword,RTH_number,RSH_number,RTK_number,reading,decomposition,spatial,ids,components_detail,deck,tags
驻,be stationed,,2896,,"zhù: to halt, to stay, to be stationed (of troops, diplomats etc)",horse + candlestick,⿰ (left-right),⿰马主,"<span style=""color:#1a5276"">马</span> <span style=""color:#666"">horse</span><br><span style=""color:#1a5276"">主</span> <span style=""color:#666"">lord</span> <span style=""color:#999"">(alias: candlestick)</span>",RSH,RSH2::L53
驼,camel (back end),,2980,,"tuó: hump or hunchbacked, camel",horse + it,⿰ (left-right),⿰马它,"<span style=""color:#1a5276"">马</span> <span style=""color:#666"">horse</span><br><span style=""color:#1a5276"">它</span> <span style=""color:#666"">it</span>",RSH,RSH2::Compounds
驾,drive,,2902,,"jià: to harness, to draw (a cart etc), to drive, to pilot",add + horse,⿱ (top-bottom),⿱加马,"<span style=""color:#1a5276"">加</span> <span style=""color:#666"">add</span><br><span style=""color:#1a5276"">马</span> <span style=""color:#666"">horse</span>",RSH,RSH2::L53
驿,,,,,,horse + right hand + two + walking stick,⿰ (left-right),⿰马𠬤,"<span style=""color:#1a5276"">马</span> <span style=""color:#666"">horse</span><br><span style=""color:#1a5276"">又</span> <span style=""color:#666"">again</span> <span style=""color:#999"">(alias: right hand)</span><br><span style=""color:#1a5276"">二</span> <span style=""color:#666"">two</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span>",,
骂,scold,,1456,,"mà: to scold, to abuse, CL:通[tòng],頓|顿[dùn]",chatterbox + horse,⿱ (top-bottom),⿱吅马,"<span style=""color:#1a5276"">吅</span> <span style=""color:#666"">chatterbox</span> <span style=""color:#999"">(alias: windup teeth)</span><br><span style=""color:#1a5276"">马</span> <span style=""color:#666"">horse</span>",RSH,RSH1::L53
骄,arrogant,,2897,,"jiāo: proud, arrogant",horse + angel,⿰ (left-right),⿰马乔,"<span style=""color:#1a5276"">马</span> <span style=""color:#666"">horse</span><br><span style=""color:#1a5276"">乔</span> <span style=""color:#666"">pretend</span> <span style=""color:#999"">(alias: angel)</span>",RSH,RSH2::L53
骆,camel (front end),,2979,,"luò: camel, white horse with a black mane (archaic)",horse + each,⿰ (left-right),⿰马各,"<span style=""color:#1a5276"">马</span> <span style=""color:#666"">horse</span><br><span style=""color:#1a5276"">各</span> <span style=""color:#666"">each</span>",RSH,RSH2::Compounds
验,check,,1457,,"yàn: to examine, to test, to check",horse + hootenanny,⿰ (left-right),⿰马佥,"<span style=""color:#1a5276"">马</span> <span style=""color:#666"">horse</span><br><span style=""color:#1a5276"">佥</span> <span style=""color:#666"">hootenanny</span>",RSH,RSH1::L53
骏,,,,,,horse + streetwalker,⿰ (left-right),⿰马夋,"<span style=""color:#1a5276"">马</span> <span style=""color:#666"">horse</span><br><span style=""color:#1a5276"">夋</span> <span style=""color:#666"">streetwalker</span>",,
骑,ride,,1458,,"jì: (Taiwan) saddle horse, mounted soldier | qí: to ride (an animal or bike), to sit astride, classifier for saddle-horses",horse + strange,⿰ (left-right),⿰马奇,"<span style=""color:#1a5276"">马</span> <span style=""color:#666"">horse</span><br><span style=""color:#1a5276"">奇</span> <span style=""color:#666"">strange</span>",RSH,RSH1::L53
骗,cheat,,2910,,"piàn: to cheat, to swindle, to deceive, to fool",horse + book cover,⿰ (left-right),⿰马扁,"<span style=""color:#1a5276"">马</span> <span style=""color:#666"">horse</span><br><span style=""color:#1a5276"">扁</span> <span style=""color:#666"">flat</span> <span style=""color:#999"">(alias: book cover)</span>",RSH,RSH2::L53
骚,disturb,,2901,,"sāo: trouble, disturbance, rumpus, flirty",insect + horse + fork,⿰ (left-right),⿰马蚤,"<span style=""color:#1a5276"">虫</span> <span style=""color:#666"">insect</span><br><span style=""color:#1a5276"">马</span> <span style=""color:#666"">horse</span><br><span style=""color:#1a5276"">叉</span> <span style=""color:#666"">fork</span>",RSH,RSH2::L53
骡,mule,,2905,,"luó: mule, CL:匹[pǐ],頭|头[tóu]",horse + tired,⿰ (left-right),⿰马累,"<span style=""color:#1a5276"">马</span> <span style=""color:#666"">horse</span><br><span style=""color:#1a5276"">累</span> <span style=""color:#666"">tired</span>",RSH,RSH2::L53
骤,trot,,2906,,"zhòu: sudden, unexpected, abrupt, suddenly",horse + assemble,⿰ (left-right),⿰马聚,"<span style=""color:#1a5276"">马</span> <span style=""color:#666"">horse</span><br><span style=""color:#1a5276"">聚</span> <span style=""color:#666"">assemble</span>",RSH,RSH2::L53
骨,skeleton,978,1055,1288,gǔ: bone,part of the body + crown,⿳ (top-mid-bottom),⿳{108}冖⺝,"<span style=""color:#1a5276"">月</span> <span style=""color:#666"">month</span> <span style=""color:#999"">(alias: part of the body)</span><br><span style=""color:#1a5276"">冖</span> <span style=""color:#666"">crown</span>",RSH RTH RTK,RSH1::L33 RTH1::L33 RTK1v5::L34
骸,remains,,,2874,,skeleton + acorn,⿰ (left-right),⿰骨亥,"<span style=""color:#1a5276"">骨</span> <span style=""color:#666"">skeleton</span><br><span style=""color:#1a5276"">亥</span> <span style=""color:#666"">sign of the pig</span> <span style=""color:#999"">(alias: acorn)</span>",RTK,RTK3v2::CH03
髄,marrow,,,1290,,skeleton + road + possess,⿰ (left-right),⿰骨迶,"<span style=""color:#1a5276"">骨</span> <span style=""color:#666"">skeleton</span><br><span style=""color:#1a5276"">辶</span> <span style=""color:#666"">road</span><br><span style=""color:#1a5276"">有</span> <span style=""color:#666"">possess</span>",RTK,RTK1v5::L34
髒,dirty,2272,,,"zāng: dirty, filthy",skeleton + inter,⿰ (left-right),⿰骨葬,"<span style=""color:#1a5276"">骨</span> <span style=""color:#666"">skeleton</span><br><span style=""color:#1a5276"">葬</span> <span style=""color:#666"">inter</span>",RTH,RTH2::L33
髓,marrow,2271,2337,,"suǐ: marrow, essence, quintessence, pith (soft interior of plant stem)",skeleton + left + part of the body + road,⿰ (left-right),⿰骨遀,"<span style=""color:#1a5276"">骨</span> <span style=""color:#666"">skeleton</span><br><span style=""color:#1a5276"">左</span> <span style=""color:#666"">left</span><br><span style=""color:#1a5276"">月</span> <span style=""color:#666"">month</span> <span style=""color:#999"">(alias: part of the body)</span><br><span style=""color:#1a5276"">辶</span> <span style=""color:#666"">road</span>",RSH RTH,RSH2::L33 RTH2::L33
體,body,1070,,,"tǐ: body, form, style, system",skeleton + bent + floor + mouth + animal horns + floor,⿰ (left-right),⿰骨豊,"<span style=""color:#1a5276"">骨</span> <span style=""color:#666"">skeleton</span><br><span style=""color:#1a5276"">曲</span> <span style=""color:#666"">bent</span><br><span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">口</span> <span style=""color:#666"">mouth</span><br><span style=""color:#1a5276"">丷</span> <span style=""color:#666"">horns</span> <span style=""color:#999"">(alias: animal horns)</span>",RTH,RTH1::L37
高,tall,296,325,307,"gāo: high, tall, above average, loud",orientation + mouth + helmet + top hat,⿳ (top-mid-bottom),⿳亠口冋,"<span style=""color:#1a5276"">向</span> <span style=""color:#666"">orientation</span><br><span style=""color:#1a5276"">口</span> <span style=""color:#666"">mouth</span><br><span style=""color:#1a5276"">冂</span> <span style=""color:#666"">hood</span> <span style=""color:#999"">(alias: helmet)</span><br><span style=""color:#1a5276"">亠</span> <span style=""color:#666"">top hat</span>",RSH RTH RTK,RSH1::L14 RTH1::L14 RTK1v5::L14 primitive
髪,hair of the head,,,1924,,{76} + 𠃋 + eyedropper + dropdrop + dropdrop + dropdrop + friend,⿱ (top-bottom),⿱髟友,"<span style=""color:#1a5276"">丶</span> <span style=""color:#666"">a drop of</span> <span style=""color:#999"">(alias: eyedropper)</span><br><span style=""color:#1a5276"">㇒</span> <span style=""color:#666"">dropdrop</span><br><span style=""color:#1a5276"">友</span> <span style=""color:#666"">friend</span>",RTK,RTK1v5::L52 primitive
髭,beard,,,2047,,{76} + 𠃋 + eyedropper + dropdrop + dropdrop + dropdrop + this (literary),⿱ (top-bottom),⿱髟此,"<span style=""color:#1a5276"">丶</span> <span style=""color:#666"">a drop of</span> <span style=""color:#999"">(alias: eyedropper)</span><br><span style=""color:#1a5276"">㇒</span> <span style=""color:#666"">dropdrop</span><br><span style=""color:#1a5276"">此</span> <span style=""color:#666"">this (literary)</span>",RTK,RTK3v2::CH01
髮,hair of the head,1391,,,"fà: hair, Taiwan pr. [fǎ]",{76} + 𠃋 + eyedropper + dropdrop + dropdrop + dropdrop + seeing-eye chihuahua,⿱ (top-bottom),⿱髟犮,"<span style=""color:#1a5276"">丶</span> <span style=""color:#666"">a drop of</span> <span style=""color:#999"">(alias: eyedropper)</span><br><span style=""color:#1a5276"">㇒</span> <span style=""color:#666"">dropdrop</span><br><span style=""color:#1a5276"">犮</span> <span style=""color:#666"">seeing-eye chihuahua</span>",RTH,RTH1::L51 primitive
鬆,loose,2807,,,"sōng: loose, to loosen, to relax",{76} + 𠃋 + eyedropper + dropdrop + dropdrop + dropdrop + pine tree,⿱ (top-bottom),⿱髟松,"<span style=""color:#1a5276"">丶</span> <span style=""color:#666"">a drop of</span> <span style=""color:#999"">(alias: eyedropper)</span><br><span style=""color:#1a5276"">㇒</span> <span style=""color:#666"">dropdrop</span><br><span style=""color:#1a5276"">松</span> <span style=""color:#666"">pine tree</span>",RTH,RTH2::L51
鬍,beard,2806,,,"hú: beard, mustache, whiskers",{76} + 𠃋 + eyedropper + dropdrop + dropdrop + dropdrop + recklessly,⿱ (top-bottom),⿱髟胡,"<span style=""color:#1a5276"">丶</span> <span style=""color:#666"">a drop of</span> <span style=""color:#999"">(alias: eyedropper)</span><br><span style=""color:#1a5276"">㇒</span> <span style=""color:#666"">dropdrop</span><br><span style=""color:#1a5276"">胡</span> <span style=""color:#666"">recklessly</span>",RTH,RTH2::L51
鬥,fight,1584,,,"dòu: to fight, to struggle, to condemn, to censure",walking stick + king + king + walking stick,⿰ (left-right),⿰𩰋𩰊,"<span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">王</span> <span style=""color:#666"">king</span> <span style=""color:#999"">(alias: scepter)</span>",RTH,RTH2::L12 primitive
鬧,stir up trouble,1663,,,"nào: noisy, cacophonous, to make noise, to disturb",walking stick + king + king + walking stick + market,⿵ (surround-open-bottom),⿵鬥市,"<span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">王</span> <span style=""color:#666"">king</span> <span style=""color:#999"">(alias: scepter)</span><br><span style=""color:#1a5276"">市</span> <span style=""color:#666"">market</span>",RTH,RTH2::L18
鬱,depressed / gloom,2834,,3030,"yù: dense (growth), melancholy",floor + walking stick + umbrella + tin can + floor + walking stick + umbrella + crown + pit + sheaf + eyedropper + eyedropper + eyedropper + eyedropper + hook + dropdrop + dropdrop + dropdrop + dropdrop,⿳ (top-mid-bottom),⿳⿲木缶木冖⿰鬯彡,"<span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor)</span><br><span style=""color:#1a5276"">丨</span> <span style=""color:#666"">walking stick</span><br><span style=""color:#1a5276"">𠆢</span> <span style=""color:#666"">umbrella</span><br><span style=""color:#1a5276"">缶</span> <span style=""color:#666"">tin can</span><br><span style=""color:#1a5276"">冖</span> <span style=""color:#666"">crown</span><br><span style=""color:#1a5276"">凵</span> <span style=""color:#666"">pit</span><br><span style=""color:#1a5276"">㐅</span> <span style=""color:#666"">sheaf</span><br><span style=""color:#1a5276"">丶</span> <span style=""color:#666"">a drop of</span> <span style=""color:#999"">(alias: eyedropper)</span><br><span style=""color:#1a5276"">乚</span> <span style=""color:#666"">second</span> <span style=""color:#999"">(alias: hook)</span><br><span style=""color:#1a5276"">㇒</span> <span style=""color:#666"">dropdrop</span>",RTH RTK,RTH2::L52 RTK1v5::Sup.
鬲,cauldron,,,,"gé: earthen pot, iron cauldron | lì: ancient ceramic three-legged vessel used for cooking with cord markings on the outside and hollow legs",spike + animal horns + glass cover + one + mouth,⿱ (top-bottom),⿱𠮛⿵冂⿱丷丅,"<span style=""color:#1a5276"">丁</span> <span style=""color:#666"">fourth</span> <span style=""color:#999"">(alias: spike)</span><br><span style=""color:#1a5276"">丷</span> <span style=""color:#666"">horns</span> <span style=""color:#999"">(alias: animal horns)</span><br><span style=""color:#1a5276"">冂</span> <span style=""color:#666"">hood</span> <span style=""color:#999"">(alias: glass cover)</span><br><span style=""color:#1a5276"">一</span> <span style=""color:#666"">one</span> <span style=""color:#999"">(alias: floor, ceiling)</span><br><span style=""color:#1a5276"">口</span> <span style=""color:#666"">mouth</span>",,primitive
鬼,ghost,1441,1472,2019,"guǐ: ghost, sly, crafty, CL:個|个[gè]",a drop of + brains + human legs + elbow,⿷ (surround-open-right),⿷⿱㇒⿸⿻日丿乚厶,"<span style=""color:#1a5276"">丶</span> <span style=""color:#666"">a drop of</span> <span style=""color:#999"">(alias: eyedropper)</span><br><span style=""color:#1a5276"">田</span> <span style=""color:#666"">rice field</span> <span style=""color:#999"">(alias: brains)</span><br><span style=""color:#1a5276"">儿</span> <span style=""color:#666"">youngster</span> <span style=""color:#999"">(alias: human legs)</span><br><span style=""color:#1a5276"">厶</span> <span style=""color:#666"">elbow</span>",RSH RTH RTK,RSH1::L54 RTH1::L54 RTK1v5::L55
魁,leader / pioneer,2904,2930,2924,"kuí: chief, head, outstanding, exceptional",ghost + Big Dipper,⿺ (bottom-left-wrap),⿺鬼斗,"<span style=""color:#1a5276"">鬼</span> <span style=""color:#666"">ghost</span><br><span style=""color:#1a5276"">斗</span> <span style=""color:#666"">Big Dipper</span> <span style=""color:#999"">(alias: measuring cup)</span>",RSH RTH RTK,RSH2::L54 RTH2::L54 RTK3v2::CH03
魂,soul,2902,2928,2021,"hún: soul, spirit, immortal soul, i.e. that can be detached from the body",rising cloud + ghost,⿰ (left-right),⿰云鬼,"<span style=""color:#1a5276"">云</span> <span style=""color:#666"">cloud</span> <span style=""color:#999"">(alias: rising cloud)</span><br><span style=""color:#1a5276"">鬼</span> <span style=""color:#666"">ghost</span>",RSH RTH RTK,RSH2::L54 RTH2::L54 RTK1v5::L55
魄,vigor,2898,2924,,"pò: soul, mortal soul, i.e. attached to the body",white + ghost,⿰ (left-right),⿰白鬼,"<span style=""color:#1a5276"">白</span> <span style=""color:#666"">white</span> <span style=""color:#999"">(alias: white bird, dove)</span><br><span style=""color:#1a5276"">鬼</span> <span style=""color:#666"">ghost</span>",RSH RTH,RSH2::L54 RTH2::L54
魅,enchant / fascination,2900,2926,2023,"mèi: demon, magic, to charm",ghost + not yet,⿺ (bottom-left-wrap),⿺鬼未,"<span style=""color:#1a5276"">鬼</span> <span style=""color:#666"">ghost</span><br><span style=""color:#1a5276"">未</span> <span style=""color:#666"">not yet</span>",RSH RTH RTK,RSH2::L54 RTH2::L54 RTK1v5::L55
