character,keyword,RTH_number,RSH_number,RTK_number,reading,decomposition,spatial,ids,components_detail,deck,tags
蓄,save up / amass,2348,2414,1385,"xù: to store up, to grow (e.g. a beard), to entertain (ideas)",flower + livestock,⿱ (top-bottom),⿱艹畜,"艹 = flower, 畜 = livestock",RSH RTH RTK,RSH2::L35 RTH2::L35 RTK1v5::L36
蓉,cottonrose hibiscus (B) / lotus blossom,3035,2990,2362,"róng: see 芙蓉[fú róng], lotus",flower + contain,⿱ (top-bottom),⿱艹容,"艹 = flower, 容 = contain",RSH RTH RTK,RSH2::Compounds RTH2::Postscript 1 RTK3v2::CH02
蓋,lid,1078,,2388,"gài: lid, top, cover, canopy",floor + walking stick + walking stick + go + glass cover + floor + walking stick + walking stick,⿱ (top-bottom),⿱艹盍,"一 = floor, 丨 = walking stick, 去 = go, 冂 = glass cover",RTH RTK,RTH1::L37 RTK3v2::CH02
蓑,straw raincoat,,,2354,,floor + walking stick + walking stick + decline,⿱ (top-bottom),⿱艹衰,"一 = floor, 丨 = walking stick, 衰 = decline",RTK,RTK3v2::CH02
蓬,disheveled / wormwood,2525,2586,2375,"péng: fleabane (family Asteraceae), disheveled, classifier for luxuriant plants, smoke, ashes, campfires: clump, puff",flower + chance upon,⿱ (top-bottom),⿱艹逢,"艹 = flower, 逢 = chance upon",RSH RTH RTK,RSH2::L39 RTH2::L39 RTK3v2::CH02
蓮,lotus,276,,2360,lián: lotus,floor + walking stick + walking stick + road + floor + daybreak + walking stick,⿱ (top-bottom),⿱艹連,"一 = floor, 丨 = walking stick, 辶 = road, 旦 = daybreak",RTH RTK,RTH1::L13 RTK3v2::CH02
蔑,despise / revile,1637,1665,2390,"miè: to belittle, nothing, defiled with blood",flower + net + march,⿳ (top-mid-bottom),⿳艹罒戍,"艹 = flower, 网 = net, 戌 = march",RSH RTH RTK,RSH2::L16 RTH2::L16 RTK3v2::CH02
蔓,creeping vine / tendril,,1976,2359,"mán: turnip, Brassica campestris | màn: creeper, to spread",flower + mandala,⿱ (top-bottom),⿱艹曼,"艹 = flower, 曼 = mandala",RSH RTK,RSH2::L24 RTK3v2::CH02
蔚,luxuriant / grow plentiful,2106,2164,2406,"wèi: Artemisia japonica, luxuriant, resplendent, impressive",flower + Cardinal Richelieu,⿱ (top-bottom),⿱艹尉,"艹 = flower, 尉 = Cardinal Richelieu",RSH RTH RTK,RSH2::L29 RTH2::L29 RTK3v2::CH02
蔦,vine,,,1945,,floor + walking stick + walking stick + {47} + flames,⿱ (top-bottom),⿱艹鳥,"一 = floor, 丨 = walking stick, 灬 = flames",RTK,RTK1v5::L53
蔭,shady / behind the scenes,1190,,2374,yìn: shade,floor + walking stick + walking stick + pinnacle + clock + two + 𠃋 + eyedropper,⿱ (top-bottom),⿱艹陰,"一 = floor, 丨 = walking stick, 阝 = pinnacle, 今 = clock, 二 = two, 丶 = eyedropper",RTH RTK,RTH1::L40 RTK3v2::CH02
蔵,storehouse,,,850,,floor + walking stick + walking stick + parade + box + walking stick + {50} + walking stick,⿱ (top-bottom),⿱艹𮍏,"一 = floor, 丨 = walking stick, 戊 = parade, 匚 = box",RTK,RTK1v5::L25
蔽,shelter / cover over,1981,2041,2358,"bì: to cover, to shield, to screen, to conceal",flower + shredder,⿱ (top-bottom),⿱艹敝,"艹 = flower, 敝 = shredder",RSH RTH RTK,RSH2::L25 RTH2::L25 RTK3v2::CH02
蕃,grow wild,,,2381,,floor + walking stick + walking stick + fertilizer,⿱ (top-bottom),⿱艹番,"一 = floor, 丨 = walking stick, 番 = fertilizer",RTK,RTK3v2::CH02
蕉,banana,1736,1773,2367,jiāo: banana,flower + roast turkey,⿱ (top-bottom),⿱艹焦,"艹 = flower, 焦 = roast turkey",RSH RTH RTK,RSH2::L20 RTH2::L20 RTK3v2::CH02
蕊,stamen,,,2393,,floor + walking stick + walking stick + dropdrop + hook + eyedropper + eyedropper + dropdrop + hook + eyedropper + eyedropper + dropdrop + hook + eyedropper + eyedropper,⿱ (top-bottom),⿱艹惢,"一 = floor, 丨 = walking stick, ㇒ = dropdrop, 乚 = hook, 丶 = eyedropper",RTK,RTK3v2::CH02
蕎,buckwheat,,,2369,,floor + walking stick + walking stick + die young + mouth + glass cover + mouth,⿱ (top-bottom),⿱艹喬,"一 = floor, 丨 = walking stick, 夭 = die young, 口 = mouth, 冂 = glass cover",RTK,RTK3v2::CH02
蕗,butterbur,,,2370,,floor + walking stick + walking stick + path,⿱ (top-bottom),⿱艹路,"一 = floor, 丨 = walking stick, 路 = path",RTK,RTK3v2::CH02
蕨,bracken,,,2405,,floor + walking stick + walking stick + floor + drop + mountain goat + dropdrop + beret + person,⿱ (top-bottom),⿱艹厥,"一 = floor, 丨 = walking stick, 丿 = drop, 屰 = mountain goat, ㇒ = dropdrop, 乛 = beret, 人 = person",RTK,RTK3v2::CH02
蕩,licentious / prodigal,1728,,2357,"dàng: to wash, to squander, to sweep away, to move",floor + walking stick + walking stick + water + daybreak + knot,⿱ (top-bottom),⿱艹湯,"一 = floor, 丨 = walking stick, 氵 = water, 旦 = daybreak, 勿 = knot",RTH RTK,RTH2::L20 RTK3v2::CH02
蕪,turnip,,,2401,,floor + walking stick + walking stick + {56} + flames,⿱ (top-bottom),⿱艹無,"一 = floor, 丨 = walking stick, 灬 = flames",RTK,RTK3v2::CH02
薄,slight / dilute,2731,2793,227,"bò: see 薄荷[bò he] | báo: thin, cold in manner, indifferent, weak | bó: meager, slight, weak, ungenerous or unkind",cattail + glued to,⿱ (top-bottom),⿱艹溥,"蒲 = cattail, 寸 = glued to",RSH RTH RTK,RSH2::L48 RTH2::L48 RTK1v5::L10
薗,park [alternate],,,2974,,floor + walking stick + walking stick + pent in + Yuan,⿱ (top-bottom),⿱艹園,"一 = floor, 丨 = walking stick, 囗 = pent in, 袁 = Yuan",RTK,RTK3v2::CH06
薙,trim,,,2353,,floor + walking stick + walking stick + dart + dropdrop + walking stick + eyedropper + floor + walking stick + floor + two,⿱ (top-bottom),⿱艹雉,"一 = floor, 丨 = walking stick, 矢 = dart, ㇒ = dropdrop, 丶 = eyedropper, 二 = two",RTK,RTK3v2::CH02
薦,recommend,2884,,2000,"jiàn: to recommend, to offer sacrifice (arch.), grass, straw mat",floor + walking stick + walking stick + {55} + ㇉ + floor + flames,⿱ (top-bottom),⿱艹廌,"一 = floor, 丨 = walking stick, 灬 = flames",RTH RTK,RTH2::L53 RTK1v5::L54
薩,Samoa / bodhisattva,2653,,2956,"Sà: Bodhisattva, surname Sa",floor + walking stick + walking stick + pinnacle + bungi-jumper + cell,⿱ (top-bottom),⿱艹隡,"一 = floor, 丨 = walking stick, 阝 = pinnacle, 产 = bungi-jumper, 生 = cell",RTH RTK,RTH2::L44 RTK3v2::CH05
薪,fuel / firewood,1124,1192,1503,"xīn: fuel, salary",flower + new,⿱ (top-bottom),⿱艹新,"艹 = flower, 新 = new",RSH RTH RTK,RSH1::L38 RTH1::L38 RTK1v5::L39
薫,fragrant,,,1681,,floor + walking stick + walking stick + heavy + flames,⿱ (top-bottom),⿱艹𤋱,"一 = floor, 丨 = walking stick, 重 = heavy, 灬 = flames",RTK,RTK1v5::L43
薬,medicine,,,1736,,floor + walking stick + walking stick + eyedropper + ㇀ + dropdrop + eyedropper + white + floor + walking stick + umbrella,⿱ (top-bottom),⿱艹楽,"一 = floor, 丨 = walking stick, 丶 = eyedropper, ㇒ = dropdrop, 白 = white, 𠆢 = umbrella",RTK,RTK1v5::L45
薮,quack,,,2403,,floor + walking stick + walking stick + number,⿱ (top-bottom),⿱艹数,"一 = floor, 丨 = walking stick, 数 = number",RTK,RTK3v2::CH02
薯,yam,2243,2303,2365,"shǔ: potato, yam",flower + add your John Hancock,⿱ (top-bottom),⿱艹署,"艹 = flower, 署 = add your John Hancock",RSH RTH RTK,RSH2::L33 RTH2::L33 RTK3v2::CH02
藁,straw,,,2400,,floor + walking stick + walking stick + tall + floor + walking stick + umbrella,⿱ (top-bottom),⿱艹槀,"一 = floor, 丨 = walking stick, 高 = tall, 𠆢 = umbrella",RTK,RTK3v2::CH02
藍,blue / indigo,1082,,2371,"lán: blue, indigo plant",floor + walking stick + walking stick + box + walking stick + {50} + walking stick + dropdrop + floor + eyedropper + glass cover + floor + walking stick + walking stick,⿱ (top-bottom),⿱艹監,"一 = floor, 丨 = walking stick, 匚 = box, ㇒ = dropdrop, 丶 = eyedropper, 冂 = glass cover",RTH RTK,RTH1::L37 RTK3v2::CH02
藝,technique / technique [old],1135,,2352,"yì: skill, art",floor + walking stick + walking stick + ten + floor + drop + ㇏ + floor + walking stick + floor + bottle of pills + two + 𠃋 + eyedropper,⿱ (top-bottom),⿱蓺云,"一 = floor, 丨 = walking stick, 十 = ten, 丿 = drop, 丸 = bottle of pills, 二 = two, 丶 = eyedropper",RTH RTK,RTH1::L38 RTK3v2::CH02
藤,rattan / wisteria,2180,2250,1210,"téng: rattan, cane, vine",flower + moon + quarter + snowflake,⿱ (top-bottom),⿱艹滕,"艹 = flower, 月 = moon, 囧眷－目 = quarter, 水 = snowflake",RSH RTH RTK,RSH2::L31 RTH2::L31 RTK1v5::L32
藩,clan,,,1912,,floor + walking stick + walking stick + water + fertilizer,⿱ (top-bottom),⿱艹潘,"一 = floor, 丨 = walking stick, 氵 = water, 番 = fertilizer",RTK,RTK1v5::L52
藷,sweet potato,,,2402,,floor + walking stick + walking stick + words + puppet,⿱ (top-bottom),⿱艹諸,"一 = floor, 丨 = walking stick, 言 = words, 者 = puppet",RTK,RTK3v2::CH02
藻,algae / seaweed,2264,2333,2035,"zǎo: aquatic grasses, elegant",flower + bath,⿱ (top-bottom),⿱艹澡,"艹 = flower, 澡 = bath",RSH RTH RTK,RSH2::L33 RTH2::L33 RTK1v5::L56
蘇,revive / resurrect,1946,,2380,"Sū: surname Su, abbr. for Soviet Union 蘇維埃|苏维埃 or 蘇聯|苏联, abbr. for Jiangsu province 江蘇|江苏, abbr. for Suzhou city 蘇州|苏州 | sū: Perilla frutescens (Chinese basil or wild red basil), place name, to revive, used as phonetic in transliteration",floor + walking stick + walking stick + dagger + pent in + floor + walking stick + flames + dropdrop + floor + walking stick + umbrella,⿱ (top-bottom),⿱艹穌,"一 = floor, 丨 = walking stick, ⺈ = dagger, 囗 = pent in, 灬 = flames, ㇒ = dropdrop, 𠆢 = umbrella",RTH RTK,RTH2::L25 RTK3v2::CH02
蘭,orchid,1484,,2363,"Lán: surname Lan, abbr. for Lanzhou 蘭州|兰州[Lán zhōu], Gansu | lán: orchid (蘭花|兰花 Cymbidium goeringii), fragrant thoroughwort (蘭草|兰草 Eupatorium fortunei), lily magnolia (木蘭|木兰)",floor + walking stick + walking stick + walking stick + {50} + floor + box + floor + 亅 + floor + walking stick + umbrella + pent in + animal horns,⿱ (top-bottom),⿱艹闌,"一 = floor, 丨 = walking stick, 匚 = box, 𠆢 = umbrella, 囗 = pent in, 丷 = animal horns",RTH RTK,RTH1::L55 RTK3v2::CH02
虎,tiger,1422,1459,1990,"hǔ: tiger, CL:隻|只[zhī]",magic wand + diced + wind + zoo,⿸ (top-left-wrap),⿸虍几,"卜 = magic wand, 七 = diced, 风 = wind, 疋 = zoo",RSH RTH RTK,RSH1::L53 RTH1::L53 RTK1v5::L54 primitive
虐,despotic / tyrannize,2867,2913,1998,"nüè: oppressive, tyrannical",tiger + broom,⿸ (top-left-wrap),⿸虍𰀂,"虎 = tiger, 彐 = broom",RSH RTH RTK,RSH2::L53 RTH2::L53 RTK1v5::L54
虔,reserved,,,2868,,drop + magic wand + ⺂ + floor + hook + floor + hook + Highlander,⿸ (top-left-wrap),⿸虍文,"丿 = drop, ⺊ = magic wand, 一 = floor, 乚 = hook, 文 = Highlander",RTK,RTK3v2::CH03
虚,false / void,,1461,1993,"xū: emptiness, void, abstract theory or guiding principles, empty or unoccupied",tiger + profession,⿸ (top-left-wrap),⿸虍业,"虎 = tiger, 业 = profession",RSH RTK,RSH1::L53 RTK1v5::L54
虜,take captive,2866,,1991,"lǔ: prisoner of war, to capture, to take prisoner",drop + magic wand + ⺂ + floor + hook + floor + hook + male,⿸ (top-left-wrap),⿸虍男,"丿 = drop, ⺊ = magic wand, 一 = floor, 乚 = hook, 男 = male",RTH RTK,RTH2::L53 RTK1v5::L54
虞,uneasiness,,,1995,,drop + magic wand + ⺂ + floor + hook + floor + hook + Heaven in your Mouth,⿸ (top-left-wrap),⿸虍吴,"丿 = drop, ⺊ = magic wand, 一 = floor, 乚 = hook, 吴 = Heaven in your Mouth",RTK,RTK1v5::L54
虧,loss,2873,,,"kuī: deficiency, deficit, luckily",drop + magic wand + ⺂ + floor + hook + floor + hook + dropdrop + walking stick + eyedropper + floor + walking stick + floor + two + snake hook,⿰ (left-right),⿰雐亏,"丿 = drop, ⺊ = magic wand, 一 = floor, 乚 = hook, ㇒ = dropdrop, 丨 = walking stick, 丶 = eyedropper, 二 = two, 亏 = snake hook",RTH,RTH2::L53 primitive
虫,insect,,509,517,"chóng: lower form of animal life, including insects, insect larvae, worms and similar creatures, CL:條|条[tiáo],隻|只[zhī], person with a particular undesirable characteristic",middle + ㇀ + eyedropper,⿱ (top-bottom),⿱中⿰㇀丶,"中 = middle, 丶 = eyedropper",RSH RTK,RSH1::L20 RTK1v5::L21 primitive
虹,rainbow,1707,1737,520,hóng: rainbow,insect + I-beam,⿰ (left-right),⿰虫工,"虫 = insect, 工 = I-beam",RSH RTH RTK,RSH2::L20 RTH2::L20 RTK1v5::L21
蚊,mosquito,1271,1318,1728,wén: mosquito,insect + Highlander,⿰ (left-right),⿰虫文,"虫 = insect, 文 = Highlander",RSH RTH RTK,RSH1::L44 RTH1::L44 RTK1v5::L45
蚕,silkworm,,1744,523,cán: silkworm,heavens + insect,⿱ (top-bottom),⿱天虫,"天 = heavens, 虫 = insect",RSH RTK,RSH2::L20 RTK1v5::L21
蚤,flea,,,2681,,fork + middle + ㇀ + eyedropper,⿱ (top-bottom),⿱叉虫,"叉 = fork, 中 = middle, 丶 = eyedropper",RTK,RTK3v2::CH02
蛇,serpent / snake,481,513,519,"shé: snake, serpent, CL:條|条[tiáo]",insect + it,⿰ (left-right),⿰虫它,"虫 = insect, 它 = it",RSH RTH RTK,RSH1::L20 RTH1::L20 RTK1v5::L21
蛋,egg / protein,482,514,2683,"dàn: egg, oval shaped, CL:個|个[gè],打[dá]",zoo + insect,⿱ (top-bottom),⿱疋虫,"疋 = zoo, 虫 = insect",RSH RTH RTK,RSH1::L20 RTH1::L20 RTK3v2::CH02
蛍,lightning bug,,,518,,eyedropper + eyedropper + dropdrop + crown + middle + ㇀ + eyedropper,⿱ (top-bottom),⿱𰃮虫,"丶 = eyedropper, ㇒ = dropdrop, 冖 = crown, 中 = middle",RTK,RTK1v5::L21
蛎,oyster,,,2697,,middle + ㇀ + eyedropper + stern,⿰ (left-right),⿰虫厉,"中 = middle, 丶 = eyedropper, 厉 = stern",RTK,RTK3v2::CH02
蛙,frog,1709,1741,2693,"wā: frog, CL:隻|只[zhī]",insect + bricks,⿰ (left-right),⿰虫圭,"虫 = insect, 圭 = bricks",RSH RTH RTK,RSH2::L20 RTH2::L20 RTK3v2::CH02
蛤,clam,,,2695,,middle + ㇀ + eyedropper + fit,⿰ (left-right),⿰虫合,"中 = middle, 丶 = eyedropper, 合 = fit",RTK,RTK3v2::CH02
蛭,leech,,,2696,,middle + ㇀ + eyedropper + until,⿰ (left-right),⿰虫至,"中 = middle, 丶 = eyedropper, 至 = until",RTK,RTK3v2::CH02
蛮,barbaric / barbarian,,2952,1747,"mán: barbarian, bullying, very, quite",apple + insect,⿱ (top-bottom),⿱𰁜虫,"苹 = apple, 虫 = insect",RSH RTK,RSH2::L55 RTK1v5::L45
蛸,octopus,,,2690,,middle + ㇀ + eyedropper + sparks,⿰ (left-right),⿰虫肖,"中 = middle, 丶 = eyedropper, 肖 = sparks",RTK,RTK3v2::CH02
蛾,moth,1791,1826,2694,é: moth,insect + miser,⿰ (left-right),⿰虫我,"虫 = insect, 囧我 = miser",RSH RTH RTK,RSH2::L22 RTH2::L22 RTK3v2::CH02
蜂,bee,2521,2588,2687,"fēng: bee, wasp",insect + briar,⿰ (left-right),⿰虫夆,"虫 = insect, 夆 = briar",RSH RTH RTK,RSH2::L39 RTH2::L39 RTK3v2::CH02
蜜,honey,1789,1825,776,mì: honey,house + certainly + insect,⿱ (top-bottom),⿱宓虫,"宀 = house, 必 = certainly, 虫 = insect",RSH RTH RTK,RSH2::L21 RTH2::L21 RTK1v5::L24
蝉,cicada,,2275,2692,chán: cicada,insect + list,⿰ (left-right),⿰虫单,"虫 = insect, 单 = list",RSH RTK,RSH2::L32 RTK3v2::CH02
蝋,wax,,,2688,,middle + ㇀ + eyedropper + eyedropper + eyedropper + dropdrop + drop + hook + two + walking stick,⿰ (left-right),⿰虫鼡,"中 = middle, 丶 = eyedropper, ㇒ = dropdrop, 丿 = drop, ⺄ = hook, 二 = two, 丨 = walking stick",RTK,RTK3v2::CH02
蝕,eat away / eclipse,2455,,2800,"shí: to nibble, erosion, eclipse",food + middle + ㇀ + eyedropper,⿰ (left-right),⿰飠虫,"飠 = food, 中 = middle, 丶 = eyedropper",RTH RTK,RTH2::L37 RTK3v2::CH02
蝦,shrimp,1359,,2689,"xiā: shrimp, prawn",middle + ㇀ + eyedropper + braces,⿰ (left-right),⿰虫叚,"中 = middle, 丶 = eyedropper, 叚 = braces",RTH RTK,RTH1::L50 RTK3v2::CH02
蝶,butterfly (back end),2980,2976,521,"dié: butterfly, CL:隻|只[zhī]",insect + family tree,⿰ (left-right),⿰虫枼,"虫 = insect, 枼 = family tree",RSH RTH RTK,RSH2::Compounds RTH2::Compounds RTK1v5::L21
蝿,housefly,,,2685,,middle + ㇀ + eyedropper + prosperous + hook,⿰ (left-right),⿰虫{93},"中 = middle, 丶 = eyedropper, 昌 = prosperous, 乚 = hook",RTK,RTK3v2::CH02
融,melt / dissolve,2880,2351,1044,"róng: to melt, to thaw, to blend, to merge",cauldron + insect,⿰ (left-right),⿰鬲虫,"鬲 = cauldron, 虫 = insect",RSH RTH RTK,RSH2::L34 RTH2::L53 RTK1v5::L28
螺,spiral shell / screw,2296,2419,2691,"luó: spiral shell, snail, conch",insect + tired,⿰ (left-right),⿰虫累,"虫 = insect, 累 = tired",RSH RTH RTK,RSH2::L35 RTH2::L35 RTK3v2::CH02
蟄,hibernation,,,2684,,good fortune + bottle of pills + middle + ㇀ + eyedropper,⿱ (top-bottom),⿱執虫,"幸 = good fortune, 丸 = bottle of pills, 中 = middle, 丶 = eyedropper",RTK,RTK3v2::CH02
蟲,insects,480,,,"chóng: lower form of animal life, including insects, insect larvae, worms and similar creatures, CL:條|条[tiáo],隻|只[zhī], person with a particular undesirable characteristic",middle + ㇀ + eyedropper + middle + ㇀ + eyedropper + middle + ㇀ + eyedropper,⿱ (top-bottom),⿱虫䖵,"中 = middle, 丶 = eyedropper",RTH,RTH1::L20 primitive
蟹,crab,2708,2780,2682,xiè: crab,untie + insect,⿱ (top-bottom),⿱解虫,"解 = untie, 虫 = insect",RSH RTH RTK,RSH2::L47 RTH2::L47 RTK3v2::CH02
蟻,ant,554,,2686,yǐ: ant,middle + ㇀ + eyedropper + animal horns + floor + floor + walking stick + floor + I,⿰ (left-right),⿰虫義,"中 = middle, 丶 = eyedropper, 丷 = animal horns, 一 = floor, 丨 = walking stick, 我 = I",RTH RTK,RTH1::L22 RTK3v2::CH02
血,blood,1075,1138,1448,"xuè: blood, informal colloquial and Taiwan pr. [xiě], also pr. [xuě], CL:滴[dī],片[piàn]",a drop of + dish,⿱ (top-bottom),⿱㇒皿,"丶 = a drop of, 皿 = dish",RSH RTH RTK,RSH1::L37 RTH1::L37 RTK1v5::L38
衆,masses,,,1857,,blood + dropdrop + dropdrop + dropdrop + walking stick + {24},⿱ (top-bottom),⿱血乑,"血 = blood, ㇒ = dropdrop, 丨 = walking stick",RTK,RTK1v5::L50
行,line of business / going,699,754,873,"háng: a row, series, age order (of brothers), profession | xíng: to walk, to go, to travel, a visit | xìng: behavior, conduct",dropdrop + dropdrop + walking stick + floor + floor + 亅,⿰ (left-right),⿰彳亍,"㇒ = dropdrop, 丨 = walking stick, 一 = floor",RSH RTH RTK,RSH1::L24 RTH1::L24 RTK1v5::L25 primitive
術,art,1142,,1525,"shù: method, technique | zhú: various genera of flowers of Asteracea family (daisies and chrysanthemums), including Atractylis lancea",dropdrop + dropdrop + walking stick + art + floor + floor + 亅,⿲ (left-mid-right),⿲彳术亍,"㇒ = dropdrop, 丨 = walking stick, 术 = art, 一 = floor",RTH RTK,RTH1::L38 RTK1v5::L39
街,street / boulevard,706,761,890,"jiē: street, CL:條|条[tiáo]",boulevard + bricks,⿲ (left-mid-right),⿲彳圭亍,"行 = boulevard, 圭 = bricks",RSH RTH RTK,RSH1::L24 RTH1::L24 RTK1v5::L25
衛,defend / defense,1224,,1646,"Wèi: surname Wei, vassal state during the Zhou Dynasty (1066-221 BC), located in present day Henan and Hebei Provinces | wèi: to guard, to protect, to defend, abbr. for 衛生|卫生, hygiene",dropdrop + dropdrop + walking stick + ㇯ + mouth + floor + 𠃋 + walking stick + floor + floor + 亅,⿲ (left-mid-right),⿲彳韋亍,"㇒ = dropdrop, 丨 = walking stick, 口 = mouth, 一 = floor",RTH RTK,RTH1::L41 RTK1v5::L42
衝,collide,1246,,1680,"chōng: thoroughfare, to go straight ahead, to rush, to clash | chòng: powerful, vigorous, pungent, towards",dropdrop + dropdrop + walking stick + heavy + floor + floor + 亅,⿲ (left-mid-right),⿲彳重亍,"㇒ = dropdrop, 丨 = walking stick, 重 = heavy, 一 = floor",RTH RTK,RTH1::L42 RTK1v5::L43
衡,weight / equilibrium,1939,2001,891,"héng: to weigh, weight, measure",boulevard + St. Bernard dog + fish,⿲ (left-mid-right),⿲彳𩵋亍,"行 = boulevard, 大 = St. Bernard dog, 鱼 = fish",RSH RTH RTK,RSH2::L24 RTH2::L24 RTK1v5::L25
衣,clothing / garment,375,400,396,"yī: clothes, CL:件[jiàn] | yì: to dress, to wear, to put on (clothes)",top hat,⿱ (top-bottom),⿱亠𧘇,亠 = top hat,RSH RTH RTK,RSH1::L18 RTH1::L18 RTK1v5::L18 primitive
表,surface,1161,1219,1546,"biǎo: exterior surface, family relationship via females, to show (one's opinion), a model",grow up + scarf,⿱ (top-bottom),⿱龶𧘇,"囧毒－母 = grow up, 衣 = scarf",RSH RTH RTK,RSH1::L39 RTH1::L39 RTK1v5::L40
衰,decline,1651,1678,1890,"cuī: mourning garments | shuāi: to decline, to wane, to become weak or feeble",grief + walking stick,⿳ (top-mid-bottom),⿳亠⿻口一𧘇,"哀 = grief, 丨 = walking stick",RSH RTH RTK,RSH2::L18 RTH2::L18 RTK1v5::L51
衷,innermost feelings / inmost,1652,1679,1891,zhōng: inner feelings,walking stick + grief,⿳ (top-mid-bottom),⿳亠中𧘇,"丨 = walking stick, 哀 = grief",RSH RTH RTK,RSH2::L18 RTH2::L18 RTK1v5::L51
衿,lapel,,,2623,,eyedropper + ㇇ + walking stick + {24} + clock,⿰ (left-right),⿰衤今,"丶 = eyedropper, 丨 = walking stick, 今 = clock",RTK,RTK3v2::CH02
